tweet,language,sentiment,,
"b'BAGAY KAY MAMATEN YUNG ROLE NIYA, PARANG DI UMA ARTE #ALDUBMcDos'",,,,
b'when the room is too cold and there\xe2\x80\x99s no blanket to grab on \xf0\x9f\x98\x96 kay gipa laundry diay tanan huhu',,,,
b'Turks ta bi \xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94',,,,
b'Kabagtik sa iniiiiiit',,,,
b'@wint3rm3loOn Sabi mo uuwe ka kaya sumama ako sa wet and wild hmmm',,,,
"b'@alengyah yes po, kayo din po stay strong sa inyo ni jaemin &lt; 33'",,,,
b'sheeet traffic \xf0\x9f\x98\x94',,,,
b'Excess baggage\xf0\x9f\x99\x81',,,,
b'@ArianaGrande been waitin and waitin #arichella',,,,
b'@caldozacharlene https://t.co/eERqtByPLy',,,,
b'Anong silbi ng mga nude color na lipstick?',,,,
"b""WE'RE AT #10 ON WW TREND LIST!!!! KEEP ON TWEETING\n\n#Coachella @ArianaGrande #ARICHELLA""",,,,
"b""sorry kung ang tanga ko sa part na 'yon at natanggal ako.""",,,,
b'May namimiss ako ah \xf0\x9f\xa4\x94\xf0\x9f\x98\x85',,,,
b'@piaaangg HAHAHAHAHHA',,,,
"b'@crowned_oreo Hi, i have 2 tix for day1 section 225b see my profile.'",,,,
b'@ylasmsn Hahaa bus. Npka traffic knina e buti maaga ako umalis',,,,
b'We respect that right ARMY\xe2\x80\x99s ???',,,,
b'@RunDolphVibes HAHAHHAHAHAHA AYLABET \xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,
b'@itsJamaicaShr finding ate chaaaaaa',,,,
b'Maari bang magtanong? Dahil labis narin akong lumalayo \xf0\x9f\x8d\x82\xf0\x9f\xa7\x97\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xe2\x9b\xb0 @ Mt. Pamintinan &amp; Mt. Binacayan https://t.co/DDqaYcZ9qn',,,,
b'A n x i e t y wag ngayon',,,,
b'sis',,,,
b'Hoy ka daghang spoiler palihug lang!',,,,
"b'May customer ako knina na nagpurchase ng HBO channel dahil sa Game of Thrones keme tas sabe ko big fan ako non, tas tinanong kung ano nangyari last season HAHHAHAHHA PUTA di ko alam!!!?!?!?!? Abe abe lang ako.'",,,,
b'@dhaMartinez @Ching0803 Pagkain na lang pala brader \xf0\x9f\x98\x8d\xf0\x9f\xa4\x97',,,,
b'@jassymonbebe perish again',,,,
b'\xf0\x9f\x93\x8dMalasag early panaad \xf0\x9f\x92\x96 https://t.co/otQuW22XPd',,,,
b'Parang deliberate na pasabik tong episode na to ng Game of Thrones. Jusko.',,,,
"b'Lord, safe delivery po for my baby and me. \xf0\x9f\x92\x95'",,,,
b'@ncsalvrz @ReiGermarPH @joysheeeng HAHAHAHAHHA inet diba',,,,
b'*agik pala hahaha baka may matamaan e',,,,
b'Mapapaputangina ka nalang sa init',,,,
b'@nicoleberzosa transparent',,,,
b'@jbestolonio @AsielLiesa @JMaee15 @HopeEli16 @kimberlykaye98 sorry guys tinood jud ni sya huhuhuhu',,,,
b'@itsAndreaBlythe @its_ljmontilde',,,,
b'nakakabadtrip',,,,
b'Look at that puddytat. Binayaran ako ni Marlon kasi ikaw na daw gift nya saken at kay Clyde. \xf0\x9f\xa5\xb0\xf0\x9f\x98\x81 https://t.co/pk7Q1KvrTe',,,,
"b""Can't take my eyes off you\xf0\x9f\x8e\xb6""",,,,
"b""My dumbass didn't care about the warning and just scarred my life forever""",,,,
b'Sabi ko kahapon ngayon ako maglalaba jusqqq sheng anunaaa',,,,
b'vaket ang wafu?',,,,
b'@chequidep Ah ewan!',,,,
b'Butngan kaha ni nakog ice akung nawng sharo lageg hapdos pa',,,,
b'Light hair color. Para no need mag bleach\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,
b'Ang saya mo kasama \xf0\x9f\x92\x96',,,,
b'Hello punta ka naman ng ceat ng 4pm la lang ux2 lang kita makita hahahahahahahaha chz',,,,
b'Otw to Marikina Valley Medical Center for my surgery . Huhu',,,,
b'kalmado lang ako pero pare gago to',,,,
b'@PLDT_Cares kaya today ng wifi?',,,,
b'Huyy kalami na ipadagattt\xf0\x9f\x98\xa9',,,,
b'@hephzibaaaaah hahahaha naalala ko si kuya pat',,,,
b'HAHAHA Let\xe2\x80\x99s learn from big hit \xf0\x9f\xa4\x93',,,,
b'Teller 1 - 8 blonde ang hair while 9 - 17 black hair. BDO really find ways. OCD. \xf0\x9f\x98\x9c',,,,
b'NAKAKATAMAD',,,,
b'Katulgon kay ko \xf0\x9f\x98\xab\xf0\x9f\x98\xb4',,,,
b'Mga yw jod HAHAHAHAHSHAHA',,,,
b'@stphnybnfcio \xe2\x9d\x95\xe2\x9d\x95\xe2\x9d\x95',,,,
b'@kiezhaaaa hi \xf0\x9f\x91\x8b',,,,
b'@thynicolette TRUE ANGELA!!! Hindi talaga aila bagay \xf0\x9f\x98\xad\xf0\x9f\x98\xad',,,,
b'white. https://t.co/fGyxZM7kwn',,,,
"b'last one!!!!! \xf0\x9f\x90\xb6 \n\ncute ni loulou nung niliguan ko, labas dila hahahaha @afaaaith'",,,,
"b'Okay, another song again. \xf0\x9f\x98\x82 Patience, guys! Patieeeence! @ArianaGrande #Coachella #ARICHELLA https://t.co/JK32wARebg'",,,,
b'kaignoranteg scandal mga tawhana oy',,,,
b'Huyyy muning gisakay sa kabayo na wy bayad! HAHAHAHHA',,,,
b'@daniel_arienda keeewl',,,,
b'\xf0\x9f\x92\x96\xf0\x9f\x92\x96\xf0\x9f\x92\x96',,,,
b'praying for a championship exit for our ust tigresses seniors \xe2\x9c\x8a\xf0\x9f\x92\x9b',,,,
b'Pota',,,,
b'Ka bibo ba\xe2\x80\x99s second account sa facebook uy\xf0\x9f\x98\x81',,,,
"b'I thought isa ka sa mga nambabackstab sakin, pero I trust u na mabait ka naman. Sana maging close kita, see u soonest \xf0\x9f\x98\x89'",,,,
b'Ka swerte ba nimo ako pay nay follow HAAHHAHAHAA',,,,
b'gg totoo naman HAHAHAHA napakalibog mo!! \xf0\x9f\xa4\xa3',,,,
b'@rickhacthrn @paolo Lapit na yan!!! Ilang buwan na lang hahahaha',,,,
b'@ValerieAOng1 @mwnabpo val',,,,
b'Nagtagaytay para makatakas sa init pero ang init pa rin \xf0\x9f\x98\xa4',,,,
b'\xf0\x9f\xa4\x92',,,,
b'@lkmrtnz Ahh talaga ha',,,,
b'Today may nahimatay na gurl sa labas ng store kaya pinasok namin sa loob para malamigan at first aid nadin kasi may dalaw siya and masakit puson. And apparently hinihika siya at same time. Twas not funny kasi delikado.',,,,
b'Napaka baliw talaga',,,,
b'maling desisyon talaga pag-inom ko ng kape',,,,
b'@youknowitsbeng y not. isang bucket lng dayo na ears ko',,,,
b'\xf0\x9f\x98\xad\xf0\x9f\x99\x8f https://t.co/NYum4wkZCj',,,,
"b""its not living if it's not with you""",,,,
b'Im so happyy',,,,
b'potato roll \xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba\xf0\x9f\xa5\xba',,,,
"b'I just hate Manila airport \xf0\x9f\x98\xa4 Need to wait for almost an hour for the free bus so if you\xe2\x80\x99re not patient enough, the frequent buses would cost you 100 pesos for a 2km transfer travel. And and when you get to the arrival entrance, you see a looooong queue \xf0\x9f\x98\xa4'",,,,
b'What is dead may never die',,,,
b'@alengyah welcome po ; ))',,,,
b'Thank you Bacolod! \n#KapamilyaKaravan with #KadenangGinto family \n\nhttps://t.co/rWzZFSmZI3',,,,
b'HAHHA may naalala nanaman ako\xf0\x9f\x98\x86',,,,
b'Im so fucking empty literal',,,,
b'Please be safe and return as the coolest marine ever. I love you my precious \xf0\x9f\x92\x96\xf0\x9f\x98\x98 https://t.co/yZT2HlB1zQ',,,,
"b""Halo-Halo \xf0\x9f\x98\x8d https://t.co/Z6W7gTN0Fz \n\n#beattheheat #summer #summerdrink @ Razon's Restaurant https://t.co/eQXlttFing""",,,,
b'someday someones gonna love me',,,,
b'ano ginagawa mo joma?????',,,,
b'@wildlr Nakalimutan ko na. Kelan kasi ulit? Ayaw mo nga manlibre sa birthday mo kaya nagtatago ka eh. Hayyy',,,,
"b""Ay uutasin ng husay kay tatay, sir faje at ma'am fe. Jusq, pag mga ito ang kasama ko araw araw, araw araw din ako may kabag katatawa HAHAHAHAHAHAHA ito ang sobrang namimiss ko na di ko masyado maranasan ngayong kolehiyo. Mas masaya pa rin talaga ang hayskul \xf0\x9f\x99\x83""",,,,
b'Same hahaha',,,,
b'ganda ng the prfect date aysh ily noah',,,,
b'mga supportive na tanga!',,,,
b'@shesjeeyan naa ko ebook hahaha',,,,
b'@RonFaustino15 inisin pa ako',,,,
b'@ItsYowShaunDee gusto nya siguro trashy\xf0\x9f\x98\x85',,,,
b'tangina i just saw what pineapple is.... ANG DUGYOT how to unsee sis?????',,,,
b'@pthanabishi ay kala ko princes pokpOk',,,,
b'@PEREZAce2 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,
b'Me rn',,,,
b'@rovimelalota gmention na tkaw',,,,
b'SAMOKA HAHAHAHAHAHAHHAH',,,,
b'Aydana ang issue amp\xf0\x9f\x98\x82 ganun nanaman kawalang kwenta kinakalat pa',,,,
b'\xe2\x80\x9cDapat naa sd kay ibilin sa imong pagkababayi. Ayaw lahata ky dili maayo tan-awon.\xe2\x80\x9d - Kuya Kevin nice ka thank you sa words of wisdom muundang nko promise \xf0\x9f\x98\x89',,,,
b'oh crush mo pala ako \xf0\x9f\x98\x86 bat ka nga pala bumalik? choz',,,,
b'@kylakurrr @jptalabis Hala HAHAHHAHAHA \xf0\x9f\x8d\xb5\xf0\x9f\x8d\xb5\xf0\x9f\x8d\xb5',,,,
b'Kapagka ikaw nag laro humanda ka tatawagan kita ng tatawagan hanggang mamatay ka',,,,
b'ok im ready #Arichella',,,,
b'did they just play MTBD on Lucifer????????',,,,
b'gusto ko ipaayos buhok kow',,,,
b'benta \xf0\x9f\x98\x86',,,,
b'Show me how?????',,,,
b'@pthanabishi ay si jet pala eon',,,,
b'@VolleyBasher @Tawneeeyyy @michaelmusneyyy huy arat na',,,,
b'\xec\x82\xac\xeb\x9e\x91\xed\x95\xb4!!! Happy 3rd FB monthsary https://t.co/gezj5za3re @BenedictAboyme4!!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\n#BENEDICTtheGREAT\n#14days2Go4GreatBENday4292004\nBenedictAboyme\xf0\x9f\x91\x91\xf0\x9f\x92\x9c\nBENfinities\xf0\x9f\x91\x91\n_UnitedForceOfBenfinitiesAndBenatics_\n@EatBulaga @_EatBulaga\n@BROADWAYBOYSOF1 @Broadwayboysofc\n@BenedictAboyme4 https://t.co/ursgDutvaT',,,,
b'Hahahahaha! Tangina!',,,,
b'Uwi na ako ng Mindoro this Thursday yehey',,,,
b'Ano bang meron sa pinya na yan!?',,,,
b'@mariannetozoan Hahahahahhaha tagam ka.',,,,
b'@5ingko5 Hindi naman na ako matakaw.',,,,
b'I just cut a branch of the family tree. I will no longer be in contact with these people because they do not align with my life goals.',,,,
b'SANSA STARK &gt;&gt;&gt; dany\n\n#GameofThrones',,,,
"b'30 years after Tiananmen massacre, Taiwan shows another way for China\n\nhttps://t.co/4ZPiHpeiN3'",,,,
b'@iRoswelle And she tricked him. Tragic. No offense.',,,,
"b'""Joke ra hilak man dayon ka!!""\n\nKALAAAAGOOOTTAAAAAYYYY!!!!'",,,,
b'See you this Easter Sunday! \xe2\x9d\xa4 #silverscreenph @ Robinsons Place Antipolo https://t.co/Topj7xFS7E',,,,
b'\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf',,,,
b'wala pa gyud sya nahuman pero lambo pagadian yey \xe2\x9d\xa4 https://t.co/GgI4Tl8Iy0',,,,
b'OMG HAHAHAHAHAHAHHAHAH',,,,
b'Makatakki nak manen ytninana',,,,
b'tATLONG LIBRO NALANG KULANG KO SKKSKSKSKS',,,,
"b'Paddle your problems away! \xf0\x9f\x8f\x84 @ Station 1, Boracay Island, Philippines https://t.co/Ri1rdPlDbT'",,,,
b'@wookvspa Yan din delulu ko hahahahaha',,,,
b'amo inin kalisud sa mga pobre da',,,,
b'Iyaq iyaq na langz',,,,
"b'Tama ka riyan, partner!'",,,,
b'kalbo is real!!!',,,,
b'This fam \xf0\x9f\x98\x8d\xe2\x9c\xa8',,,,
b'mami ang checkerboard may konting red stain hasdfghjklqwrrtyiowp',,,,
b'@gelantopuesto Bahalag yawa oy basta dili mangangkon ug uyab sa lain \xf0\x9f\x98\x98',,,,
b'Hindi nice hmmm',,,,
b'Yung nga tourist guide samen part time nlng ang farming \xf0\x9f\x98\x82 Laki laki ng kita araw araw eh \xf0\x9f\x98\x86 \xf0\x9f\x98\x86',,,,
b'sad naman ng coco ngayon sa sm san lazaro walang pudding amp :&lt;',,,,
b'sabi ko matutulog ako ; (((((',,,,
b'Wala pajud ko natulog bye hahahaha',,,,
b'@malabananver inamag na yung akin',,,,
b'busy siya hmmm',,,,
b'GoT season 8\xf0\x9f\x98\x8d\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb',,,,
b'wala kana ngang jowa wala kapang pera.',,,,
b'Katamad',,,,
b'All that while you\xe2\x80\x99re hungry \xf0\x9f\x98\xa4',,,,
b'@kangaroo_ph0809 @nuest_madhatter sa Glorietta po \xf0\x9f\x98\x8a',,,,
b'@MParas04 Kami sa right side naman. Halos di na nga namin kita si Champ eh. Si kuya roll ung tanaw namin. Hehe',,,,
b'Ganda na ampt dati lang sinisira namin yung tiles jan HAHAHAHHAA https://t.co/wtfJZnrNk0',,,,
b'((:',,,,
"b""badtrip ako sa tito ko sabi ko ibili nya ko ng lady's choice di naman ako binilhaan!!\xf0\x9f\x98\xa9""",,,,
b'\xe2\x9a\xa1\xef\xb8\x8f https://t.co/Muf7K7dUU9',,,,
b'@Reiyannie KAAYO HUHUHUHUHU NEXT WEEK NA SAD \xf0\x9f\x98\xad',,,,
b'Pukingina solid!',,,,
b'\xe8\x90\xbd\xe3\x81\xa1\xe8\xbe\xbc\xe3\x82\x93\xe3\x81\xa7\xe3\x81\x84\xe3\x82\x8b\xe3\x82\x93\xe3\x81\xa0\n\xe7\xa7\x81\xe3\x81\xaf\xe8\xbe\x9e\xe4\xbb\xbb\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x84\xe3\x81\xa7\xe3\x81\x99',,,,
"b'ty sa bati, saya ko sa part na yun. Hihe'",,,,
b'AAHHHHHH MUKHANG ALAM KO NA KUNG SINO NA NAMAN ANG UNANG MAKAKATULOG MAMAYAAAAA https://t.co/jvJJ8I44Bd',,,,
b'Seee you mindoroooo \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c',,,,
b'@lsledrpo https://t.co/uOxlsmylBK jud ka ani Lovey?',,,,
"b'Pero sana naman, kahit konting konsiderasyon sa lahat ng pagsisikap ko kahit pachill chill lang ako, ginamit ko rin naman utak at bibig ko. Humarap sa mga kaklase ko, naglead ng mga putanginang sinalihan namin yung ilang nanalo, iba ay talo. Pero ano? Wala pa din.'",,,,
b'Ang tagaaaaal ughhh',,,,
b'Panget mo!',,,,
b'hello! lagi moko binobola HAHAHA bigla bigla ka nagcchat ingat ka olways and ss sainyo \xf0\x9f\x98\x9a',,,,
b'dugaya maabot ni ate oy',,,,
b'Practice tag kamatay ani',,,,
b'interview nako tomoorrrow and idk modayon bako or nah HAAAHHAAHAHAHHAH',,,,
b'pagkahuman sa isa didto na pud ka',,,,
b'HAHAHAHAHAHAHA',,,,
"b'Mango Graham Shake \xf0\x9f\xa4\x99\xf0\x9f\xa5\xa4 @ Hinundayan, Southern Leyte https://t.co/jPjquPoSAW'",,,,
b'@jaiturtlee Totoo yan! Ako nga depression namaga yung utak ko hehe. Hindi ko kilala si Marco ng dalawang buwan after ng kasal namin. Kaya ikaw wag ka masyadong magiisip na. Pray ka lang hindi biro yan friend! Chill lang us hahahha',,,,
b'@pledis_17',,,,
b'botnimo ciania https://t.co/SdMfM4XnOP',,,,
b'Tamang summer lang ............. summer class tangina hahahahahahaha',,,,
b'i-let go ko na yung bio ko \xe2\x98\xb9\xef\xb8\x8f',,,,
b'Wa lagi ko kasabot??????',,,,
b'Wlang ka kwentang kwentang bagay hahahahahhaa',,,,
b'Abangers n...\xf0\x9f\x91\x80',,,,
b'@studiolambert #RaceAcrossTheWorld\nLETS DO THIS. https://t.co/DkK3xtZyQ7',,,,
b'Ishh! Kalyente gayot! Nuay ya tamen aircon! Kosa man uz? \xf0\x9f\x98\xac',,,,
b'Huta bakit brownout di ako makakanood kadenang ginto',,,,
b'congrats abi https://t.co/1cjZQ9Pjlr',,,,
b'@babaylangidda @kurasuchi Nasobrahan ng luto s pugon ang pandesal',,,,
b'dito lang ako. naghihintay sayo!\xf0\x9f\x99\x82',,,,
b'uhm yah hello hmu',,,,
b'@Zarcii onis??!!',,,,
b'3 hari lagi pendaftaran Pemilihan Gus &amp; Ning Jember 2019 akan ditutup.\n\nMonggo yang berminat silahkan mendaftar.\n#jember #Tourism #TourismAmbassador https://t.co/msp9b8vyWB',,,,
b'@sesamiyen Baka dipa maka moveon HAHAHAHAHA',,,,
b'Sa totoo lang isa ka sa mga pinsan ko na kaclose ko at naging mabuting kaibigan sa akin hanggang ngayon. I love you. Miss na kitaaaa \xe2\x9d\xa4\xef\xb8\x8f',,,,
b': mag watch ko movie ha\n: dka gsto ka chat ko?\ncute\xf0\x9f\xa4\x97',,,,
b'#TyrionLannister',,,,
"b'wala laughtrip ka, imissyou!! \xf0\x9f\x92\x9a'",,,,
b'#TyrionLannister',,,,
b'issa hoax',,,,
b'damn gurl',,,,
b'Yung iba outing ako fangirling \xf0\x9f\x98\x85\xf0\x9f\x98\x81 #TropaKoSiSharToday',,,,
b'@MambaOut21 @Rodelietands oki na',,,,
b'\xf0\x9f\x93\xba: Nakalimutan kong kalimutan ka',,,,
"b'Hopefully wala nang mangyari bukas. Kasi parang palala na ng palala. So just a reminder lang check on yourself first, bring meds kung kinakailangan.'",,,,
b'sekretong malupit pwede pabulong?',,,,
b'friends nung 12 pa birthday ko \xf0\x9f\x98\x82 pero sige go gawin nating one week celebration ako na mag adjust lol',,,,
b'No to AVOCADO!!',,,,
b'@zamarabain_ Anduhhh sabr rayang',,,,
b'Am I naghihintay sa wala?',,,,
b'@alex_basinal yieeut',,,,
b'now i know \xf0\x9f\x99\x82 https://t.co/F0fCmkVgGq',,,,
b'@chrlttrose Taong bahay. Patudlo na lagi og drive',,,,
b'I Love you Ate Liv! @Olivia_Ooolivia \xf0\x9f\x98\x98\xf0\x9f\x92\x8b',,,,
b'HUYYYYY IPERFORM UNTA NILA OYYYY NDJXJDJDJ',,,,
b'ni hindi ko maimagine sarili ko sa ibang course o trabaho aaAahhHh taenaaaa boi ang sakit',,,,
"b'@hnnhnglmm @ngalhe0 @MiguelHoraxio Mas masar\xe2\x80\x94 ay, TAMA.'",,,,
b'Ang tagal naman po..',,,,
b'AAAAAAAAA \xe2\x9c\xa8\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9c\xa8\xe2\x9d\xa4\xef\xb8\x8f alright let\xe2\x80\x99s do this',,,,
b'masaya nanaman po ang tyan ko yehey \xf0\x9f\xa4\x97',,,,
"b'Hala oyyy, nakadungog kong music na pang graduation processional haha'",,,,
b'DAGHAN KAAYU OG NOTIFS SA TWITTER LITSEEE NA LAGGGGG',,,,
b'AAAAaaaAaAAAAAAaaAKjaaaAAH',,,,
b'@cherienyxon WHAT HAPPENED',,,,
b'@puccikath Hi Kath! You may want to try our Bibimbowl Samgyeopsal flavor. \xf0\x9f\x98\x8a',,,,
b'sooooonnnnnnnnn \xf0\x9f\x92\x96\xf0\x9f\x98\x98',,,,
b'FEELING KO ANG YAMAN KO HHABAHAHA NAGKAMALI ATA NG DEPOSIT NANAY KO PAPUNTA SA BANK ACCOUNT KO CHECKS NYA AHHAHAAHAHAHAHHAHAHA https://t.co/YazXjIfLx1',,,,
b'gusto ko mag ilocos :(((',,,,
b'omg let\xe2\x80\x99s watch!!!!!!',,,,
b'sana matuloy sa monday',,,,
b'@Preiflores Parang lason has ins \xf0\x9f\xa5\xb5 hahaha',,,,
"b""@catsforjulia Me, TBH. That's why I dress my best for the DELF. Hahahahaha !""",,,,
b'@Seanniiieeee @najujude6',,,,
b'Wala na talaga gustong kumausap saken. \xf0\x9f\x98\x85\xf0\x9f\x98\x85. Masama kasi ko e hays',,,,
"b""Hindi ko alam kung graduation 'to o kasal. \xf0\x9f\x98\x85\n\n#Congratulations Batch 2019!!! \xf0\x9f\x98\xad\xf0\x9f\x98\x8d\xf0\x9f\x98\x98\xf0\x9f\x98\x98 @ Csi Stadia Dagupan City, Pangasinan https://t.co/iAZjCDLlV3""",,,,
b'https://t.co/mf2ma5Gdth',,,,
"b""Sa pagbabalik po ng ating palatuntunan ay aalamin naman natin kung gumanda na ba talaga siya. 'Di ba, partner?""",,,,
b'Tanginaa qouhh talaga naiwan ko pa \xf0\x9f\x8e\x93',,,,
b'Hindi ako nasayaw pero ang lit ng remix ng ddu-du ddu-du\xf0\x9f\x99\x84 unpopular opinion tho.',,,,
b'@ronaaaxcvi Hahaha grabe. Wag magiging marupok \xf0\x9f\x98\x82',,,,
b'Puro PINYA SA NEWSFEED KO SA FB',,,,
b'ang inittt ptaaaaaa',,,,
b'HAHAHAHAHAHAHHAHAHAHAHAHAHAHA SAMOKA ATO OY',,,,
b'di ko alam kung magsasaya ako o manlulumo sa nalaman naming sistema',,,,
b'@fattyvillaseran awee enk uuu \xe2\x9d\xa3\xef\xb8\x8f',,,,
b'Hahaha yung katabi lagi ng name ko sa paper ng events *no time* \xf0\x9f\x98\x81',,,,
"b""@thesuperkayow Yung isa kasi. Alam kong alam mo yung una. You're Krenn Jolongbayan for Pete's sake. HAHAHA""",,,,
b'Hindi ko naman kasalanan # @michellexavila 2019',,,,
"b'@nirvanatime Mag COD ka, pag COD kahit sa probinsya dumadating.'",,,,
b'@mel_eizadfar @sharifaamirah @sharifaamirah tapos yung taga luto kay hindi ARABO kay INDIANO mapya benal e nanam nen guna \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',,,,
b'Bakit puro mga dating RA yung nakakasalubong ko ngayon? Grabe nakakamiss tuloy sila esp. Kuya raffyyyy!!!! \xf0\x9f\x99\x81\xe2\x9d\xa4',,,,
b'Parang may pakialam sakanya ih hahahahahaha',,,,
b'@IdsUanne Hahahahaha',,,,
b'Diin si mommy man mapabakal bala ko turks',,,,
b'FUCK KAHIT MAY TWITTER AKO DI KO ALAM YUNG PINEAPPLE PINEAPPLE NA YON \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84',,,,
"b'Makoy, bakit mo sinabi sa Ate mong gahaman na may ginto ka! #ALDENonEBxBULAWAN'",,,,
b'note to self: no expectations para iwas sakit\xf0\x9f\xa4\xa3',,,,
b'@Krtwlp https://t.co/7WePyleKUc',,,,
b'Gusto ko mag dagat ulit \xf0\x9f\x98\x91',,,,
"b'""You want a whore? Buy one..\n\nYou want a queen? Earn her""'",,,,
b'OMGGGG BITIN BITIN KATAMA SANG FIRST EPISODE KA GAME OF THRONES SEASON 8!!! CANT WAIT FOR EPISODE 2!',,,,
b'kasakit sa akong \xf0\x9f\x98\xab\xf0\x9f\x98\xab\xf0\x9f\x98\xab\xf0\x9f\x98\xab\xf0\x9f\x98\xab\xf0\x9f\x98\xab',,,,
b'EYE-',,,,
b'Ang toxic ng profoundly \xf0\x9f\x99\x84',,,,
"b""Today's cardio:\n\nWalk around Makati HAHA ANG INEEEEET""",,,,
b'@khaylachica HAHAHAHAHAHAHAHAHHATANGAHAHAHAHAHA',,,,
b'@MacyPGalangOD Good luck sa atong baggage ani haha',,,,
b'!!!!!!',,,,
b'huhu',,,,
"b'Negers @ San Juan, La Union https://t.co/EFYIjz4ng3'",,,,
b'Kay tagal ng sahod \xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,
b'@seyaharbollente teka mare inulit ko nga sa simula para namnam! HAHAHAHAHAHA',,,,
b'@michelle_dy Okay lg yan mamsh ngayon ko lang nga din napansin kung di mo twineet. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,
b'Sa Confetti ko nalang inaasa yung pambili ko ng tix at lightstick para sa con ng Twice',,,,
b'kakuyba',,,,
b'Wow',,,,
"b""@pinkycueno Hahahahaha! Ayieee. Miss u kita ta soon don't worry \xe2\x9d\xa4\xf0\x9f\x98\x98\xf0\x9f\x98\x98""",,,,
b'Huy wala fan na ata ako auq na \xf0\x9f\x98\xad\xe2\x99\xa5\xef\xb8\x8f',,,,
b'@zamarabain_ Abla pa',,,,
b'Talent ko na talaga natutulog sa CR.',,,,
b'Shhttt',,,,
b'mesyeket yern https://t.co/pyPZv7k3HD',,,,
b'@maracaneda Kay asya eto essence hit summer ngaw. Anu ka ba? Hahaha',,,,
b'Lolo mo tanong mo hahahahahahahaha',,,,
b'Sge lh ko pa kcc waay gd ko kabkal turks ba',,,,
"b""Yum yum \xf0\x9f\x98\x8b #yakumi #solaire #bentobox @ Solaire's Yakumi Japanese Restaurant https://t.co/YtyjpUCeuT""",,,,
b'Sarap bumalik sa pagkabata yung tipong 5 pesos lang ang pamasahe sa tricycle',,,,
b'Shet sumakay sa dragon si Jon lol',,,,
b'boring na boring ka na baaaaa!?',,,,
"b""Hi imissyou! I hope we're all goods. See u real soon, tca &amp; gluck sa shs life, I still gotchu always \xf0\x9f\x92\x9a""",,,,
b'Mabilis mag selos kasi alam na mabilis palitan \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',,,,
b'@czycasabuena Ganda ni gurrrl',,,,
b'@medroque aydana di na tumigil yan HAHAHAHA',,,,
"b'sa sibrang katakawan ko, I ate expired Pringles \xf0\x9f\x99\x83'",,,,
b'patiently waiting yasss #Arichella https://t.co/gjHvNYPZ0h',,,,
b'\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97\xf0\x9f\xa4\x97\xf0\x9f\x92\x99\xf0\x9f\x92\x99\xf0\x9f\x92\x99 https://t.co/xC0cAGZ3Pi',,,,
b'@MacyPGalangOD Maka excite kay daghan ta!',,,,
b'Just posted a photo @ University of the Philippines Los Ba\xc3\xb1os https://t.co/9qgHEUeASi',,,,
b'tutulog na lang kesa maglaro katamad na',,,,
b'@Janemariel4 Ops hahahaha',,,,
b'OH MY GOD',,,,
b'@BTSxTXT4ev3r @ArianaGrande https://t.co/JijmmCqTxr',,,,
b'@ronaaaxcvi @maeCrystal17 Hahaha ay grabe',,,,
b'Cool ka lang ngayong Monday afternoon at idaan sa mga paborito mong kanta ang init ng panahon! Itawag lang kay @iamevaronda sa 415-1111 o 924-2684 ang top 3 songs at dedication mo. Pwede ka ring mag-text sa 2366 o mag-comment dito para sa #PlaylistPaMORe mo. https://t.co/RqSvzWRLw3',,,,
b'she startinggg!!!\n#Coachella @ArianaGrande #ARICHELLA',,,,
b'yawa akong field trip report kay naa pa sa epol',,,,
b'@theawkwardkiddd happy birthday ganda!',,,,
b'#Arichella here we gooooo gadddd',,,,
